1.625,0.4,1.25
1.625,6.95,1.25
4.075,0.4,1.25
4.075,6.95,1.25
1.625,2.0375,2.1
1.625,5.3125,2.1
4.075,2.0375,2.1
4.075,5.3125,2.1
