5.37,1.45,3.17
3.37,1.45,3.17
2.82,15.5,3.46
5.92,15.5,3.46
2.62,10.4,4.7
6.12,10.4,4.7
2.62,6.6,4.7
6.12,6.6,4.7
8.12,14,3.17
0.62,14,3.17
8.12,3,3.17
0.62,3,3.17
