3.84,19.37,13.8
5.02,8.71,13.8
15.68,19.37,13.8
14.5,8.71,13.8
7.26,23.07,10.05
12.26,23.07,10.05
7.76,15.27,13.6
11.76,15.27,13.6
9.76,12.27,13.6
4.76,23.07,10.05
9.76,23.07,10.05
14.76,23.07,10.05
2.66,11.99,13.8
2.32,15.86,13.8
16.86,11.99,13.8
17.2,15.86,13.8
