1.625,0.4,1.25
1.625,6.95,1.25
4.075,0.4,1.25
4.075,6.95,1.25
1.625,2.0375,2.1
1.625,5.3125,2.1
4.075,2.0375,2.1
4.075,5.3125,2.1
2.85,1.21870544217687,2.1
2.85,2.85620544217687,2.1
2.85,4.49379455782313,2.1
2.85,6.13120544217687,2.1
0.4,2.0375,1.25
0.4,5.3125,1.25
5.3,2.85620544217687,1.25
5.3,4.49379455782313,1.25
