1.625,3.675,2.1
2.85,2.0375,2.1
2.85,5.3125,2.1
4.075,3.675,2.1
2.85,0.4,1.25
2.85,6.95,1.25
5.3,2.0375,1.25
5.3,5.3125,1.25
0.4,3.675,1.25
4.075,3.675,0.4
5.3,3.675,1.25
2.85,3.675,2.1
0.4,0.4,1.25
0.4,6.95,1.25
5.3,0.4,1.25
5.3,6.95,1.25
