x,y,z
14.9778498218867,12.0046881519205,6.04575068354343
20.0464888535199,11.9657613081678,6.04705927817606
25.0457166948243,11.9985375648723,6.03002804688888
29.9641886338627,11.9921761282626,6.04157355251891
15.029220732956,6.04594924263929,6.01557406991566
19.9535711678574,6.03491293058688,6.04339932477575
25.0178735154858,6.02577401305783,6.02431324681249
29.9892227019534,6.01554778901776,5.96711866878116
