x,y,z
15.0116044676147,11.9973288848903,4.9851659507063
20.0330828627896,12.0085264091153,5.00497236082911
25.041719366383,11.978583901882,5.02572002291107
30.0253729094279,11.9880445846975,5.00678216407252
14.9575854289563,5.95539501186666,5.0030797553009
20.0279167230102,6.04340106842292,4.96299062084737
25.0068823660872,5.99693906410582,4.95119020695012
29.9837122644399,5.96621823081932,5.02942845406839
