x,y,z
14.9618997681558,11.9998364051982,5.04597439585161
19.9840385726666,12.008526775098,4.97238119394911
25.0251267059306,11.9755095115459,5.00059570516651
30.0199076722657,12.0390903252536,5.04592914252054
15.0047215529964,5.96386244428287,4.96492940055591
19.9757508254124,6.03407172559837,4.97542821789715
25.0314284826069,5.9743524968725,5.04292636231872
29.9849983765985,5.96965952504312,4.9751083857976
